property_id,lat,lng,guests,init_price
50466,-33.7318,150.315,4,230
205852,-32.66012,152.15736,7,110
56445,-28.6171,153.531,2,158
97428,-32.71573,152.15886,5,55
223943,-31.42037,152.86699,12,286
133579,-32.531483,149.51404,17,816
194918,-34.30718,150.93382,4,281
134854,-36.2298,149.13,6,117
214699,-35.32435,150.47687,6,102
88683,-36.007027,150.14241,8,204
136392,-33.79626,151.28651,2,153
106824,-34.908318,150.74971,8,152
220397,-32.600132,149.59071,4,143
213561,-33.7989,151.288,4,162
217954,-35.7613,150.21,2,97
153121,-35.115307,150.6365,6,165
50714,-36.94536,149.9109,4,184
160997,-36.418423,148.61205,6,82
123233,-33.54495,151.30629,8,194
180544,-35.017124,150.82213,4,106
114964,-30.452618,152.91072,6,214
174140,-29.444899,153.3641,6,167
98268,-32.33392,152.53099,6,72
97471,-32.712933,152.16237,5,79
153296,-33.68348,150.0569,8,1650
97853,-32.740067,152.17068,10,118
112978,-34.54587,150.51785,16,550
170488,-35.58168,148.30371,11,133
86722,-28.246355,153.56915,6,171
203294,-32.720028,152.14871,6,134
208027,-28.662714,153.60808,10,264
130881,-36.039898,148.70238,8,163
121544,-29.863838,153.2665,6,78
189789,-34.920338,150.76451,8,357
79274,-33.839996,151.23366,2,148
187366,-35.755333,150.20985,5,194
141503,-32.18038,152.50098,6,66
176779,-36.415615,148.62033,6,297
173303,-35.10378,150.69087,6,220
197828,-34.085716,151.1485,2,153
88486,-30.884651,153.0412,6,50
166812,-36.170383,150.1254,9,179
205456,-36.431488,150.07819,8,173
122308,-32.382336,152.49423,8,245
82434,-32.7499,152.172,9,406
152490,-35.256676,150.51476,6,153
114306,-32.193554,152.5344,8,122
91593,-33.271996,151.38956,20,306
60811,-35.73745,150.20226,2,153
108111,-32.388668,152.42413,6,214
164660,-32.659973,152.15593,7,77
164921,-34.93567,150.77562,15,403
222372,-34.68756,150.52086,8,224
161163,-35.26793,150.4824,9,153
178848,-37.25094,149.91023,8,163
89609,-35.157864,150.58968,6,188
219688,-28.690401,153.6087,7,326
174991,-32.691532,149.71927,4,204
119512,-32.71378,152.16187,4,99
202230,-35.3084,150.47153,8,704
97667,-34.932674,150.7776,8,160
88212,-36.898945,149.91185,5,165
132343,-33.14913,151.62827,6,247
220430,-33.485867,151.4331,8,415
209051,-35.738815,150.21283,8,133
100193,-36.42637,150.06662,5,85
98130,-28.639715,153.6284,7,283
97934,-32.74155,152.16913,6,74
168608,-35.436775,150.40419,8,153
173698,-34.64285,150.8536,6,184
213459,-33.47523,151.43867,8,723
146888,-35.24586,150.53342,8,286
216541,-30.749655,152.99893,2,153
168224,-31.472143,152.9354,9,181
184812,-35.009865,150.69557,8,184
185537,-34.3063,150.935,8,286
74060,-35.040707,150.66922,6,132
150050,-36.599636,148.47934,4,250
136937,-30.373491,153.10143,6,134
67968,-30.0789,153.201,4,143
7764,-32.348686,152.5127,13,255
166217,-33.632404,150.29001,4,245
155551,-29.690002,152.92978,5,179
196898,-33.833233,151.25128,7,643
151957,-28.634115,153.59845,14,674
186170,-31.191742,152.97836,8,234
151855,-34.507053,150.39996,4,245
183243,-28.655794,153.46388,6,816
90216,-32.71939,152.15169,6,187
51817,-36.41587,148.62018,6,203
132108,-29.43734,153.36427,6,115
210744,-32.722084,152.17445,6,110
80140,-33.9246,151.252,5,305
170842,-34.77339,150.81903,8,530
25365,-34.502213,150.42657,4,308
114369,-32.2136,152.52097,7,126
178261,-34.92648,150.76633,10,255
219833,-35.2584,150.514,6,286
175159,-33.131413,151.5685,6,296
187705,-31.629389,152.70293,7,163
206774,-36.456863,148.6188,16,612
123358,-34.3051,148.302,9,173
140697,-32.3508,152.499,8,357
152395,-34.502438,150.8826,9,163
174564,-35.368458,150.43396,8,153
122025,-30.296312,153.11568,26,403
165255,-35.34313,150.47162,11,141
185525,-33.63952,151.29474,6,306
181723,-32.17906,152.5132,5,116
117874,-36.528526,150.03435,6,245
103151,-35.27117,150.48639,10,94
140481,-35.6952,150.193,4,133
191177,-35.084923,150.68835,6,275
90278,-32.713318,152.16185,5,198
182044,-29.424746,153.3356,8,137
105294,-35.4426,150.402,8,168
211669,-30.88536,153.04247,7,109
180252,-30.887037,153.04097,6,79
84960,-32.9093,151.755,6,173
92429,-32.38872,152.5023,8,118
132672,-34.812363,147.20277,6,153
142228,-32.74883,152.16995,4,224
92494,-32.329727,152.53293,8,110
217026,-28.6864,153.525,16,1530
141496,-32.17461,152.50232,6,64
63053,-32.727062,151.35248,12,224
16625,-35.1028,150.653,4,224
180012,-34.775375,150.69519,2,220
166556,-35.007755,150.70389,10,220
83976,-34.4232,150.894,3,148
97354,-32.712975,152.16228,4,71
206834,-28.686874,153.52368,2,230
139840,-35.11125,150.62173,8,264
146375,-32.723648,152.17651,6,86
212865,-34.64076,150.85356,8,446
192941,-36.038723,148.70639,5,122
187999,-31.12308,150.92354,2,179
202666,-33.455795,151.44241,10,442
95352,-30.292011,153.13763,6,153
94284,-33.6363,151.331,2,112
107801,-33.697674,150.30777,16,954
161751,-28.79672,153.59424,6,336
122494,-32.674644,152.17888,9,230
186198,-32.717678,152.16391,6,71
222982,-35.368652,150.43945,6,214
204847,-33.342915,151.49976,6,158
170731,-35.327065,150.47516,6,184
136591,-36.42069,150.06508,6,207
56848,-36.7283,149.984,6,321
178253,-36.8878,149.911,8,204
149918,-34.998917,150.72394,8,198
190175,-34.609276,150.3148,14,734
30055,-33.7184,150.294,11,306
106798,-34.93393,150.77443,5,73
95357,-30.29202,153.13771,7,153
193783,-33.1727,149.18463,6,163
113339,-28.257065,153.57954,6,194
182257,-33.735035,150.47939,6,495
132001,-32.66283,152.17377,7,97
186888,-32.59634,149.56287,2,173
151304,-33.80209,151.25117,4,173
153090,-35.10286,150.69124,6,220
86799,-32.66387,152.15714,8,83
201754,-34.927185,150.76468,8,220
89963,-36.419624,148.62996,4,305
213200,-33.878426,151.22719,4,385
92522,-32.34313,152.5402,5,75
112316,-34.40004,150.5308,6,374
181184,-35.011833,150.69469,8,550
170321,-32.58769,149.57594,6,362
173377,-33.85518,151.1813,4,161
183930,-32.38711,152.50548,8,122
194824,-30.82101,152.52766,6,153
203319,-33.4854,151.3345,7,112
132460,-30.889803,153.0418,6,94
186055,-35.090687,150.59352,6,138
115178,-31.448004,152.92894,7,118
67402,-35.3151,150.435,8,312
106823,-34.907818,150.72906,7,76
154237,-32.70879,151.04073,6,612
123462,-34.857296,150.5872,6,153
191090,-36.05218,148.8238,14,357
114728,-32.181015,152.5118,2,94
162592,-28.257305,153.57883,12,310
195515,-34.27323,150.95497,12,536
226901,-31.062225,153.0524,4,240
199832,-35.011253,150.69402,12,220
218084,-31.281391,149.2744,6,153
147689,-29.706703,152.8801,7,184
92929,-35.04026,150.66995,12,303
188059,-37.25095,149.91072,6,128
181429,-35.70644,150.24063,4,153
172415,-33.70302,150.32758,2,265
115224,-31.423923,152.89319,7,110
81592,-33.3776,151.436,8,184
188127,-35.560253,150.3802,4,163
97929,-32.74561,152.16556,6,63
204072,-36.035057,150.12614,4,254
146091,-35.035404,150.66861,6,204
110948,-28.803097,153.59727,4,220
98056,-29.441307,153.36415,6,104
191849,-34.817913,150.57268,4,143
191784,-33.876495,151.21252,6,244
55518,-35.016106,150.821,12,459
96914,-30.885506,153.0413,4,42
174814,-33.343082,149.17857,6,235
174319,-34.739502,150.59004,4,308
106807,-34.907967,150.73003,5,198
209125,-35.1555,150.59523,7,177
143887,-33.1537,151.534,7,179
114324,-32.180805,152.52109,4,72
215952,-28.644438,153.6096,5,125
90012,-36.414825,148.61656,6,365
89181,-29.87442,153.26569,5,140
168538,-28.94992,153.51398,10,281
97842,-32.72033,152.1766,6,150
212767,-35.092697,147.38133,5,128
209732,-33.34563,151.49937,8,219
137668,-34.66429,150.76202,2,264
97456,-32.721954,152.14708,4,55
99781,-32.37768,152.50453,6,184
145252,-36.369644,150.07323,9,123
96936,-30.88781,153.04578,5,59
123020,-34.84337,150.7385,4,204
168069,-33.47374,151.43756,4,255
75675,-31.6528,152.825,6,153
89429,-35.258457,150.52437,6,418
86961,-33.444378,151.4398,8,177
181478,-28.311869,153.57068,6,205
97890,-32.72118,152.17583,5,55
136480,-34.47751,150.42064,2,235
50133,-28.642818,153.62636,7,305
155007,-33.638268,151.32822,6,243
169729,-28.27796,153.57668,5,157
30269,-32.66943,152.17142,6,102
154290,-34.86935,150.68716,11,510
104913,-31.190607,152.977,6,86
200838,-33.3133,151.52,6,663
224082,-33.879818,151.19827,3,153
197020,-33.313217,151.52237,6,556
192000,-31.449816,152.9229,10,346
118388,-36.00052,146.00336,12,510
140613,-28.642895,153.61818,4,260
177548,-32.180977,152.52353,4,79
134299,-36.217754,150.13632,3,47
198795,-34.924007,150.76555,10,198
211089,-28.305693,153.56963,4,143
162818,-34.72868,146.55652,5,184
85360,-34.787075,150.76253,4,264
148599,-32.7187,152.1403,6,86
116916,-28.866514,153.5876,6,121
199387,-35.710876,150.1805,3,138
172927,-31.247723,149.28972,5,153
218373,-33.284325,151.44026,6,306
186108,-31.948692,141.47142,10,112
175915,-32.718098,152.15048,4,71
31953,-36.30522,150.13452,6,199
207589,-28.311876,153.57037,5,155
203317,-28.649197,153.62129,6,704
212477,-35.17113,150.57047,5,128
86943,-33.470123,151.43425,7,127
151373,-35.27021,150.48466,7,220
86830,-32.67384,152.18398,6,94
77769,-35.047855,150.67256,4,163
172113,-35.8282,150.19238,6,230
176955,-32.171886,152.5021,6,61
178887,-34.930424,150.78375,8,242
220375,-35.069057,150.67111,8,224
97352,-32.718098,152.15048,4,134
24958,-34.735863,150.52917,6,220
90191,-32.722527,152.14589,8,237
196835,-36.084976,146.92188,4,143
67684,-35.0982,150.595,5,153
163826,-28.25674,153.5785,15,684
150789,-34.93298,150.7787,10,306
70217,-32.744347,151.08955,6,153
192215,-36.88691,149.9134,6,286
117180,-35.01673,150.82132,3,130
170948,-32.71343,152.15894,5,86
110354,-29.112219,153.43138,8,77
192353,-30.504559,151.66959,6,168
187483,-35.3284,150.47183,4,165
97267,-33.04401,151.61575,4,306
211431,-36.89207,149.90906,5,135
220544,-35.160072,150.58612,5,179
152933,-33.782642,151.2769,6,179
105482,-35.810593,150.22305,6,184
166568,-35.34128,150.47276,10,141
27066,-33.49153,151.4267,8,408
60287,-36.2323,149.13,8,199
154497,-34.674343,150.85481,5,193
152220,-36.895596,149.91241,4,140
153122,-35.102962,150.69246,8,495
150946,-34.933365,150.77457,4,255
92413,-32.34239,152.53932,8,110
89103,-29.441803,153.36613,5,134
97423,-32.72081,152.13141,9,196
12673,-32.3792,152.509,8,153
215501,-36.421574,148.62457,6,314
26726,-34.68859,150.59889,6,272
210772,-36.505444,148.29735,5,303
168008,-34.279568,150.95247,4,245
223489,-34.58877,150.58015,6,281
97906,-32.749893,152.17232,8,371
210314,-32.194572,152.53572,7,157
189489,-28.30542,153.57082,5,106
182756,-30.883648,153.03914,5,85
30040,-34.744858,150.5159,12,468
195905,-35.011494,150.68875,6,136
86761,-28.27691,153.57738,7,293
216574,-35.016483,150.8288,6,128
139214,-31.19097,152.97922,10,163
136940,-30.371386,153.10193,6,165
170676,-28.280537,153.57631,12,366
190525,-34.50249,150.44466,8,347
97827,-32.72242,152.17554,10,207
8131,-33.858475,151.28426,4,169
113108,-33.648144,151.30602,6,714
212125,-36.947887,149.91168,7,214
136946,-30.3681,153.09764,5,94
198920,-35.36604,150.47221,6,110
10736,-34.8597,150.733,4,122
212448,-28.189455,153.52254,6,203
23542,-35.798706,150.22978,6,179
191161,-28.27249,153.57996,8,618
218643,-35.236122,150.528,8,500
86875,-32.673916,152.18272,8,80
180278,-32.175358,152.50096,4,62
179088,-32.943718,151.76262,2,255
89092,-29.480743,153.35902,8,220
86812,-32.675194,152.18303,6,53
164647,-33.88395,151.22847,4,423
174919,-29.43642,153.36327,5,108
217619,-33.40342,149.54866,6,612
213944,-33.489677,151.42987,8,290
139166,-34.997395,150.72429,9,152
90395,-32.742092,152.09009,4,160
206672,-34.763786,150.67654,12,715
174861,-35.27021,150.48698,7,143
10582,-32.247868,152.51437,6,163
188145,-33.824806,151.23944,2,176
21320,-32.256046,148.61366,4,154
185844,-34.0632,151.15205,2,153
209381,-33.829224,151.25157,8,3142
210293,-34.77041,150.81778,8,311
167053,-34.35128,150.9186,10,424
116964,-36.21678,150.13197,4,116
226683,-32.65392,149.84491,10,250
185471,-32.044643,152.54037,8,714
182745,-30.88443,153.03989,4,93
164279,-35.512,150.39926,10,490
134310,-36.895382,149.91525,8,133
94979,-28.854706,153.59651,5,126
153899,-36.583645,148.48842,4,337
150031,-36.30492,150.12917,6,119
163621,-35.072372,150.6851,6,257
17523,-28.491438,153.54529,6,286
153111,-35.10099,150.69066,8,275
106846,-34.908028,150.72978,5,198
97399,-32.721546,152.17282,5,55
213392,-36.420834,148.62947,5,255
167300,-28.786787,153.59282,6,248
178445,-35.101418,150.63686,10,281
158662,-36.89553,149.91467,6,154
89946,-36.414997,148.61623,6,364
52766,-35.3673,150.47404,8,286
121254,-33.523617,151.37141,2,153
55485,-35.3538,150.474,5,117
5876,-35.01457,150.68658,8,255
97861,-32.71417,152.15892,6,55
100767,-33.343445,151.50014,6,74
204564,-33.8712,151.161,7,344
89437,-35.254765,150.49951,8,176
103269,-35.204967,150.55423,8,302
198411,-32.05277,152.53822,8,612
203784,-33.826317,151.24374,4,278
205577,-35.01748,150.82089,8,220
153175,-34.694847,150.14822,2,158
224744,-33.33756,151.49522,6,173
116457,-28.6385,153.63402,7,316
195902,-34.68187,150.85352,6,110
210016,-34.99114,150.72485,8,165
224599,-33.792023,151.28612,4,357
184318,-36.084778,146.92192,4,142
103169,-35.34248,150.47116,8,79
100346,-32.73929,152.17107,7,86
163632,-34.770344,150.81609,8,400
29009,-35.8128,150.224,10,255
139122,-30.373524,153.10138,6,134
90193,-32.715446,152.16022,7,215
183529,-32.17814,152.49998,5,82
135646,-34.688015,150.6028,6,220
177011,-34.649006,150.29019,2,281
154265,-28.638935,153.605,7,317
15783,-28.63563,153.60004,6,255
152964,-31.059242,153.05605,6,64
211133,-33.516212,151.16385,6,245
182710,-30.883625,153.03896,5,85
150824,-35.280895,150.36057,4,152
214893,-32.2413,152.472,6,102
161840,-36.163895,150.12473,6,83
187343,-33.44911,151.43651,10,510
196464,-33.566982,148.66605,7,366
223282,-32.840168,151.34369,6,199
193546,-36.40883,148.40901,4,459
150915,-29.412935,153.35562,8,126
108290,-37.068943,149.8999,6,156
11953,-33.113457,151.56679,7,194
199836,-30.373642,153.1013,6,173
168973,-35.060646,150.67374,10,374
204762,-29.423645,153.32701,8,163
95033,-33.447643,151.44234,6,166
147164,-33.45362,151.44409,10,268
157745,-36.887417,149.92207,10,195
192969,-33.93933,151.25829,8,235
109855,-28.6432,153.619,6,301
73181,-34.656754,150.3022,4,224
106813,-34.90809,150.73071,5,198
153508,-36.442516,148.51921,4,242
89626,-35.16231,150.58989,10,224
153237,-36.41802,148.61276,6,189
209458,-34.77066,150.62448,9,495
174159,-35.04181,150.67142,2,275
154017,-28.171076,153.54724,6,323
32201,-35.79041,150.23096,8,202
23087,-35.079998,150.69014,6,173
59502,-28.2023,153.565,5,235
199796,-36.417637,150.06042,2,122
205204,-33.449646,151.43155,4,163
173073,-36.30297,150.12994,8,121
111081,-28.799244,153.59306,8,306
170041,-32.18038,152.50098,6,82
116541,-28.643679,153.62138,6,236
190219,-34.587803,150.11705,14,605
806,-32.3365,152.544,8,408
186806,-28.171204,153.5465,6,314
167908,-32.786915,152.08336,8,110
93392,-34.735195,150.53308,12,963
22711,-35.4419,150.4,7,153
209269,-32.19712,152.53764,8,141
205890,-33.382225,151.4825,8,1020
98136,-28.643658,153.62097,4,149
98168,-33.855988,151.19444,4,250
14400,-35.9178,150.113,4,173
196762,-28.6898,153.61,8,288
199733,-31.051462,153.04593,6,79
97872,-32.723236,152.08171,8,157
121611,-32.733265,152.10925,4,209
148357,-32.674774,152.18365,7,90
179678,-34.70828,150.57759,10,644
116517,-28.65417,153.55997,7,248
12487,-30.536758,152.86575,4,153
139353,-35.16234,150.59401,8,187
152826,-32.915943,151.15308,12,2244
193987,-33.45085,151.43288,7,485
208459,-28.335278,153.57367,6,138
89212,-29.869396,153.26611,8,163
131903,-31.291056,152.67384,4,184
164944,-35.106773,150.63953,6,281
221385,-30.098728,153.16449,4,123
88260,-36.844715,149.93167,9,308
145186,-28.6438,153.622,6,172
187681,-36.88727,149.9141,6,93
119733,-35.333267,150.47246,6,79
88448,-33.990,151.180,10,140
223115,-33.469856,151.43448,10,588
86739,-28.307327,153.57063,9,304
137921,-35.7781,150.23,6,357
196511,-34.461903,150.42299,2,153
196818,-33.64297,151.32616,6,713
98721,-35.3752,150.468,5,153
165624,-35.30729,150.46877,7,179
90184,-32.72125,152.14734,5,193
19771,-35.3272,150.476,8,184
30002,-35.0179,150.824,8,264
159853,-35.702168,150.18654,6,153
181244,-33.459488,151.43596,8,434
94057,-35.3881,147.061,6,204
117898,-33.5371,151.241,4,255
206070,-35.34241,150.47627,7,126
163147,-34.764362,150.77765,6,510
102182,-33.7263,151.3,12,1224
149952,-34.93512,150.7741,11,187
152270,-34.930946,150.77962,6,220
22781,-35.1143,150.6243,8,179
90185,-32.715992,152.16211,5,171
136183,-29.006207,151.51285,15,179
109253,-30.885506,153.0413,4,46
132030,-28.743437,153.4749,2,143
183621,-32.180794,152.51366,4,45
195173,-33.990,151.180,6,248
186931,-28.291,153.57294,7,131
8740,-33.87658,151.21252,5,199
144954,-35.838673,150.17928,7,357
114719,-32.18097,152.52281,6,113
221234,-34.575516,150.8699,6,163
96522,-32.717037,152.11412,8,380
82286,-28.584496,153.5202,3,286
104916,-31.188667,152.97566,6,95
217320,-36.039047,148.70445,10,240
133245,-36.43367,150.07143,7,118
91194,-29.436607,153.36375,5,94
153112,-35.101837,150.69135,8,550
172933,-36.33906,148.6383,12,321
20940,-35.3287,150.472,4,286
97493,-32.719933,152.14862,7,134
196836,-36.084976,146.92188,4,143
86918,-33.44856,151.44748,8,248
122786,-33.143627,151.5379,9,388
202283,-33.427643,148.37213,8,179
86870,-32.6692,152.17178,6,69
57819,-35.245544,150.52985,8,337
19576,-34.77659,150.5678,14,950
143589,-33.3433,151.5,5,275
210746,-35.839104,150.17862,8,143
201912,-32.375957,152.50958,9,291
170620,-33.42397,149.57274,2,202
183082,-32.84354,151.35762,15,111
114690,-32.196987,152.5379,5,66
212820,-28.55205,153.50381,6,255
205608,-29.119362,153.43274,6,220
166021,-35.01626,150.83006,12,197
150694,-35.205578,150.55222,6,158
112661,-33.261253,151.54051,6,146
150918,-29.407936,153.35039,4,110
218824,-35.346043,150.47102,4,204
119730,-35.333267,150.47246,4,63
95389,-30.28021,153.13812,5,71
118974,-33.59619,150.25768,2,204
136943,-30.366438,153.10123,6,126
172618,-35.157124,150.59384,8,186
26548,-33.71705,150.34258,8,187
220257,-33.146618,151.58939,6,203
5144,-34.76344,150.53204,4,193
150027,-33.76982,151.28995,6,398
97446,-32.71414,152.15887,6,71
138095,-32.701733,152.0638,2,60
178070,-32.73866,152.0928,6,94
187693,-28.275934,153.57655,6,195
195100,-34.676903,150.84477,6,245
114738,-32.180965,152.52281,4,75
220864,-30.527405,151.67001,7,186
149349,-31.054848,153.05083,8,88
67754,-33.6314,151.336,2,296
116468,-28.636774,153.63657,9,339
121988,-33.8815,151.177,5,255
183297,-28.292528,153.57379,7,220
223281,-33.801243,151.28928,6,561
148959,-30.448406,152.91432,4,184
204918,-34.674343,150.85481,7,358
189993,-33.71794,150.32076,6,255
145451,-33.403484,149.61644,4,235
169934,-35.789776,150.2316,8,303
116459,-28.632063,153.59743,8,236
177704,-33.12239,151.61674,6,301
202690,-32.180843,152.51195,4,102
177976,-30.822075,152.99358,5,138
218865,-33.38088,151.48143,11,255
165250,-29.119148,153.42845,11,83
114188,-33.91962,151.11983,8,199
96949,-30.887156,153.04321,7,133
186374,-33.8787,151.20407,6,204
150008,-34.92763,150.7639,11,143
195492,-28.274162,153.5775,10,510
134568,-33.72823,151.1679,4,172
224401,-33.49695,151.4251,10,458
204417,-30.243837,153.1453,10,385
119724,-33.6104,151.326,7,1112
89943,-36.415165,148.61703,6,367
120682,-35.327076,150.4481,6,204
216037,-31.64224,152.83505,6,167
197801,-36.419342,148.61108,8,153
103112,-35.324787,150.47884,8,157
199785,-31.056303,153.05142,7,94
168039,-34.994328,150.72745,7,198
174156,-29.43642,153.36327,4,108
110353,-29.101814,153.43086,11,86
25664,-35.059418,150.67398,8,443
182746,-30.884592,153.03983,5,85
92440,-32.379333,152.49382,5,47
194556,-28.644144,153.6254,4,271
192670,-28.38688,153.55511,8,228
87032,-33.3467,151.49997,7,95
192555,-30.993654,150.24744,6,153
108899,-35.03927,150.67218,4,209
86439,-34.29247,150.94525,8,330
102791,-36.8697,149.929,6,102
170183,-29.983894,153.22752,5,133
86745,-28.27691,153.57738,6,163
89144,-29.442839,153.36472,5,99
210995,-35.234016,150.52788,8,330
182744,-30.88443,153.03989,4,93
88466,-33.990,151.180,8,97
71445,-34.71869,150.52284,2,220
89985,-36.419796,148.6297,8,482
183062,-28.509615,153.48108,4,133
3935,-28.6954,153.614,10,607
33881,-35.051617,150.67607,8,230
141092,-35.08053,150.68997,8,275
84957,-33.57746,151.12918,4,536
90941,-29.436588,153.36375,4,85
160876,-34.678673,150.51216,6,440
165256,-32.180237,152.5115,6,141
137669,-34.759274,150.69684,8,660
153113,-35.104385,150.69032,8,220
210049,-33.775326,150.7989,6,107
16769,-35.016182,150.82373,8,224
215951,-28.645403,153.62294,5,137
90288,-32.715595,152.15996,7,242
210316,-33.504772,150.52261,10,510
144117,-32.673992,152.18448,6,119
160888,-33.140717,151.60495,6,163
215909,-28.645432,153.62201,7,173
61811,-33.79624,151.28592,4,163
63387,-35.31815,150.47234,6,224
171320,-35.2044,150.55478,12,408
102015,-29.403244,153.34682,4,102
94905,-29.438644,153.36646,5,145
165743,-35.34791,150.47707,8,212
101626,-36.062675,150.12503,4,141
174150,-29.442621,153.36539,7,151
104883,-31.19383,152.97487,6,147
171661,-33.803535,151.26982,2,245
221232,-32.781258,152.11124,10,320
114686,-32.18097,152.52281,5,75
153074,-35.104286,150.69193,6,220
5145,-35.7051,150.191,5,173
193653,-32.34258,152.53728,10,393
221384,-28.7957,153.594,2,204
166325,-33.608963,151.33054,5,561
97514,-32.69993,152.06529,8,196
174774,-34.588665,150.60895,4,245
149375,-35.328262,150.4761,10,291
103277,-33.33803,151.50443,8,359
163988,-32.750397,152.16872,5,79
150854,-28.603565,153.51862,5,203
220580,-34.65196,150.85646,4,385
199412,-28.311876,153.57037,8,285
158170,-28.386457,153.56732,4,230
110608,-36.219566,150.12256,5,75
107915,-33.524754,151.35437,10,259
212967,-33.4899,151.431,8,306
151355,-35.320244,150.47025,8,308
103123,-35.33165,150.4731,11,94
202066,-32.3531,152.53413,9,300
120187,-31.188347,152.97586,4,76
113014,-28.277958,153.57759,5,259
169600,-28.681189,153.615,4,260
89574,-35.20569,150.54807,5,132
211841,-28.33269,153.38922,2,153
205862,-35.257923,150.51833,9,193
152396,-36.215702,150.13101,6,337
209853,-32.74022,149.67351,8,122
189003,-34.773613,150.81888,8,468
145032,-32.740055,152.1701,10,189
150025,-35.012924,150.69235,12,242
220727,-28.258608,153.5773,10,214
114698,-32.17887,152.51285,4,113
116498,-28.64261,153.61472,5,157
188526,-35.08406,150.68634,9,275
103131,-35.518078,150.39577,6,110
203533,-32.71927,152.14082,4,187
149926,-34.927956,150.7657,6,142
165334,-31.54832,152.85355,10,265
8905,-36.039627,148.70381,8,153
152891,-33.119648,151.61404,12,893
86752,-28.249783,153.57079,5,122
108818,-34.49003,150.40846,6,204
174236,-35.007977,150.70343,9,220
88606,-35.335243,150.47296,6,126
102711,-35.012573,150.82675,8,349
61981,-35.823,150.196,4,163
189688,-33.990,151.180,10,116
170710,-29.059364,152.01974,2,143
194944,-34.579,150.868,2,101
132785,-33.518314,151.36003,6,308
183096,-36.166367,150.1277,6,92
222642,-35.701885,150.2356,7,133
95114,-33.46736,151.43423,5,283
184813,-30.507088,151.67177,12,203
153104,-35.104286,150.69193,7,204
161754,-28.787737,153.5931,5,131
15895,-34.92142,150.76411,6,204
96104,-33.6615,151.317,2,224
138718,-34.93086,150.77898,8,308
97401,-32.741875,152.17052,7,149
195638,-35.33194,150.46878,12,346
154036,-28.171377,153.54672,4,138
175756,-30.304783,153.11128,3,122
167694,-35.00551,150.72112,8,136
12974,-32.29642,151.80196,10,153
53296,-32.179226,152.51537,6,128
224431,-37.063244,149.90836,10,286
164934,-34.617023,150.58223,12,495
166129,-36.946285,149.91206,6,155
120159,-31.187742,152.97563,5,78
216051,-31.597107,152.84248,9,151
218184,-33.468105,151.43417,4,193
169717,-28.492525,153.54846,6,153
211224,-36.445053,148.4549,4,216
192361,-32.720028,152.14871,6,118
177645,-35.057934,150.67288,10,255
215709,-34.600376,150.08609,4,184
150237,-29.86416,153.26701,4,101
137983,-34.737015,150.83244,6,357
174594,-30.886776,153.03902,4,55
121443,-35.04316,150.67459,8,330
20433,-34.5456,150.869,8,306
149994,-35.015434,150.82573,5,198
167037,-34.298298,150.9403,10,236
188278,-34.332657,150.9045,4,92
215483,-36.4151,148.619,4,403
160194,-33.72602,150.3119,14,490
199178,-31.600876,152.83907,7,167
68491,-33.488853,151.43837,8,255
32014,-35.0723,150.686,2,179
208651,-29.117126,153.42868,8,86
169927,-35.810413,150.22554,8,275
199775,-31.049974,153.0434,8,110
17283,-33.49281,151.42332,10,408
213444,-32.436096,152.53276,4,236
219274,-28.661615,153.61624,8,561
93188,-32.720734,152.12659,6,171
114359,-32.1911,152.51204,6,78
91491,-35.44119,150.39746,7,122
115897,-33.526848,151.36163,10,413
215943,-28.637054,153.60275,8,761
202894,-31.452168,152.9292,7,102
14727,-32.91613,151.75151,11,219
188658,-36.07284,146.92317,6,255
135937,-35.075787,150.67726,2,99
85064,-28.709,153.52376,10,694
150898,-29.403244,153.34682,4,102
207988,-34.67966,150.85144,6,633
97511,-32.712914,152.16231,4,71
160911,-33.43135,149.5917,6,173
210164,-35.81065,145.56544,4,133
216041,-31.634512,152.82884,8,132
102777,-36.38446,150.06099,6,151
189322,-32.17935,152.51222,5,69
203869,-34.75607,150.62099,8,275
197777,-34.994263,150.72426,10,245
150421,-32.950233,151.75363,2,230
90208,-32.720398,152.14185,4,157
194634,-34.470882,150.40895,6,253
191540,-34.711338,150.52705,4,275
31540,-36.393375,148.42531,26,138
179775,41.970135,-100.94583,6,204
97345,-32.723988,152.17783,6,55
181776,-34.77448,150.6916,9,357
97430,-32.709175,152.07175,7,149
97979,-32.720325,152.17291,5,102
87096,-35.32545,150.47676,9,224
95455,-33.342625,151.4989,8,128
191492,-35.038692,150.67047,4,209
147435,-36.42608,150.0795,12,361
153078,-35.100014,150.69113,8,220
173609,-31.190659,152.97644,6,116
206619,-30.51065,151.65442,6,224
211754,-35.110435,150.62344,7,198
198235,-36.505463,148.30836,2,163
204402,-29.479607,153.36063,6,118
218065,-33.449158,151.439,6,177
165760,-28.803097,153.59727,5,275
217520,-35.849396,150.1759,6,153
110951,-28.793644,153.58842,6,154
108315,-35.982044,146.0127,6,132
177812,-33.120895,151.61754,6,301
98117,-28.642704,153.62613,6,173
120176,-31.19074,152.97858,9,151
120189,-31.188347,152.97586,5,76
5884,-35.202854,150.54756,8,158
87014,-33.353035,151.50327,8,173
63800,-33.6356,150.285,13,245
100302,-32.715446,152.16022,7,209
227017,-33.786266,151.11899,5,158
224263,-33.15215,151.50513,2,97
25317,-28.6452,153.495,2,153
203265,-34.746983,150.83034,3,165
218742,-34.490807,150.33392,4,281
192054,-33.717392,150.3402,7,176
